title,description,url
Find N Seek: Spy Hidden Object,,https://www.darkpattern.games/game/40285/0/find-n-seek-spy-hidden-object.html
Underground Blossom,,https://www.darkpattern.games/game/40350/0/underground-blossom.html
Color Oasis - Color by Number,,https://www.darkpattern.games/game/40646/0/color-oasis-color-by-number.html
Brainy Solitaire - Card Game,,https://www.darkpattern.games/game/41040/0/brainy-solitaire-card-game.html
PPSSPP Gold - PSP emulator,,https://www.darkpattern.games/game/41043/0/ppsspp-gold-psp-emulator.html
Secret Puzzle Society,,https://www.darkpattern.games/game/41311/0/secret-puzzle-society.html
DriveX Car Crash Simulator,,https://www.darkpattern.games/game/41836/0/drivex-car-crash-simulator.html
Solitaire Infinite: Win Cash,,https://www.darkpattern.games/game/41938/0/solitaire-infinite-win-cash.html
Transport INC,,https://www.darkpattern.games/game/42215/0/transport-inc.html
Cooking Fun®: Food Games,,https://www.darkpattern.games/game/42515/0/cooking-fun-food-games.html
We Are Cooking: Taste of Life,,https://www.darkpattern.games/game/42545/0/we-are-cooking-taste-of-life.html
Farkle Dice Roll,,https://www.darkpattern.games/game/43211/0/farkle-dice-roll.html
Screw Escape 3D - Jam Out,,https://www.darkpattern.games/game/43232/0/screw-escape-3d-jam-out.html
Charades - Family - CocoGames,,https://www.darkpattern.games/game/43746/0/charades-family-cocogames.html
Peg Frenzy,,https://www.darkpattern.games/game/44064/0/peg-frenzy.html
Word Link Puzzle - Word Games,,https://www.darkpattern.games/game/44076/0/word-link-puzzle-word-games.html
MARVEL Realm of Champions,,https://www.darkpattern.games/game/27446/0/marvel-realm-of-champions.html
Biblicious Bible Trivia,,https://www.darkpattern.games/game/22541/0/biblicious-bible-trivia.html
Introverts and Extroverts,,https://www.darkpattern.games/game/23154/0/introverts-and-extroverts.html
BentoBlox Puzzle Game,,https://www.darkpattern.games/game/24561/0/bentoblox-puzzle-game.html
Blockscapes Sudoku,,https://www.darkpattern.games/game/25026/0/blockscapes-sudoku.html
Puzzlepops!,,https://www.darkpattern.games/game/25183/0/puzzlepops-.html
Bingo Now,,https://www.darkpattern.games/game/27557/0/bingo-now.html
Allgood Solitaire,,https://www.darkpattern.games/game/28108/0/allgood-solitaire.html
Word N Puzzle 2021: Journey,,https://www.darkpattern.games/game/30852/0/word-n-puzzle-2021-journey.html
Wordoodle,,https://www.darkpattern.games/game/34458/0/wordoodle.html
Room 666 - Hotel Orpheus,,https://www.darkpattern.games/game/36432/0/room-666-hotel-orpheus.html
Daily Bible Trivia: Quiz Games,,https://www.darkpattern.games/game/36993/0/daily-bible-trivia-quiz-games.html
Earth Inc.,,https://www.darkpattern.games/game/38344/0/earth-inc-.html
The Price Is Right: Bingo!,,https://www.darkpattern.games/game/39544/0/the-price-is-right-bingo-.html
orange (game),,https://www.darkpattern.games/game/39805/0/orange-game-.html
Famous Fashion - Dress Up Game,,https://www.darkpattern.games/game/40136/0/famous-fashion-dress-up-game.html
Word Yatzy - Fun Word Puzzler,,https://www.darkpattern.games/game/40833/0/word-yatzy-fun-word-puzzler.html
Triple Goods: 3D Match Game,,https://www.darkpattern.games/game/40995/0/triple-goods-3d-match-game.html
Knot Busters 3D,,https://www.darkpattern.games/game/41182/0/knot-busters-3d.html
Block Odyssey,,https://www.darkpattern.games/game/41296/0/block-odyssey.html
Two Square: 2048 Numbers Merge,,https://www.darkpattern.games/game/42441/0/two-square-2048-numbers-merge.html
Elimination Big Bang,,https://www.darkpattern.games/game/42508/0/elimination-big-bang.html
Bus Rush: Parking Car Jam,,https://www.darkpattern.games/game/42616/0/bus-rush-parking-car-jam.html
Monster Mukbang,,https://www.darkpattern.games/game/42825/0/monster-mukbang.html
Screw Tap Jam - 3D Screw Sort,,https://www.darkpattern.games/game/42876/0/screw-tap-jam-3d-screw-sort.html
Mahjong Solitaire Card Games,,https://www.darkpattern.games/game/43082/0/mahjong-solitaire-card-games.html
Puzzle SEVENTEEN,,https://www.darkpattern.games/game/43115/0/puzzle-seventeen.html
Wartide: Island Survival,,https://www.darkpattern.games/game/43410/0/wartide-island-survival.html
Wool Master 3D - Sort Color,,https://www.darkpattern.games/game/43541/0/wool-master-3d-sort-color.html
Block Puzzle - Blast,,https://www.darkpattern.games/game/44014/0/block-puzzle-blast.html
Word Search Legend,,https://www.darkpattern.games/game/44255/0/word-search-legend.html
Bit Legends,,https://www.darkpattern.games/game/23922/0/bit-legends.html
Eternal Sword M,,https://www.darkpattern.games/game/19242/0/eternal-sword-m.html
Tap Heroes: Clicker War,,https://www.darkpattern.games/game/20708/0/tap-heroes-clicker-war.html
Running Monsters,,https://www.darkpattern.games/game/21636/0/running-monsters.html
Lost Amulets,,https://www.darkpattern.games/game/21973/0/lost-amulets.html
Paint by Number :),,https://www.darkpattern.games/game/22457/0/paint-by-number-.html
Cash Mania - Casino Slots,,https://www.darkpattern.games/game/22832/0/cash-mania-casino-slots.html
Moto Bike Race Speed Game,,https://www.darkpattern.games/game/25090/0/moto-bike-race-speed-game.html
Just Bounce!!,,https://www.darkpattern.games/game/25486/0/just-bounce-.html
Space Decor,,https://www.darkpattern.games/game/25955/0/space-decor.html
Impostor Academy Match & Merge,,https://www.darkpattern.games/game/27163/0/impostor-academy-match-merge.html
Cash Hoard Casino Slots Game,,https://www.darkpattern.games/game/27629/0/cash-hoard-casino-slots-game.html
OneShot Golf: Robot Golf & Win,,https://www.darkpattern.games/game/30509/0/oneshot-golf-robot-golf-win.html
Stock Simulator!,,https://www.darkpattern.games/game/30675/0/stock-simulator-.html
Some Peace Of Mind,,https://www.darkpattern.games/game/31123/0/some-peace-of-mind.html
Shop Heroes Legends,,https://www.darkpattern.games/game/31501/0/shop-heroes-legends.html
Solitaire: Klondike Game,,https://www.darkpattern.games/game/32232/0/solitaire-klondike-game.html
MAD FUT 22 Draft & Pack Opener,,https://www.darkpattern.games/game/32827/0/mad-fut-22-draft-pack-opener.html
Flamingo Party Dare Card Games,,https://www.darkpattern.games/game/39873/0/flamingo-party-dare-card-games.html
Math Puzzle Games - Cross Math,,https://www.darkpattern.games/game/40189/0/math-puzzle-games-cross-math.html
Solitaire Classic: Card 2024,,https://www.darkpattern.games/game/40296/0/solitaire-classic-card-2024.html
Tile Club - Matching Game,,https://www.darkpattern.games/game/40325/0/tile-club-matching-game.html
Solitaire Royale - Win Money,,https://www.darkpattern.games/game/40599/0/solitaire-royale-win-money.html
Joy Match 3D,,https://www.darkpattern.games/game/40625/0/joy-match-3d.html
Towers of Everland,,https://www.darkpattern.games/game/40869/0/towers-of-everland.html
Tidy Master: Hidden Objects,,https://www.darkpattern.games/game/41080/0/tidy-master-hidden-objects.html
Solitaire - Cool Card Game,,https://www.darkpattern.games/game/41514/0/solitaire-cool-card-game.html
Towaga: Among Shadows,,https://www.darkpattern.games/game/41559/0/towaga-among-shadows.html
Galaxy Mix - Planet Watermelon,,https://www.darkpattern.games/game/41894/0/galaxy-mix-planet-watermelon.html
Bubble pop - Balloon shooter,,https://www.darkpattern.games/game/42017/0/bubble-pop-balloon-shooter.html
Solitaire for Seniors Game,,https://www.darkpattern.games/game/42090/0/solitaire-for-seniors-game.html
Moon Night Oni Slayer:Oblivion,,https://www.darkpattern.games/game/42440/0/moon-night-oni-slayer-oblivion.html
Wordgram Master,,https://www.darkpattern.games/game/42648/0/wordgram-master.html
Nut Sort: Color Puzzle Games,,https://www.darkpattern.games/game/42651/0/nut-sort-color-puzzle-games.html
Shoppin' Drop,,https://www.darkpattern.games/game/42929/0/shoppin-drop.html
Meme Color: Paint by Number,,https://www.darkpattern.games/game/43346/0/meme-color-paint-by-number.html
Arcadia Dominoes for Seniors,,https://www.darkpattern.games/game/43485/0/arcadia-dominoes-for-seniors.html
Hole Busters 3D,,https://www.darkpattern.games/game/43639/0/hole-busters-3d.html
Decoding Word Puzzle,,https://www.darkpattern.games/game/43826/0/decoding-word-puzzle.html
Hexa Crush,,https://www.darkpattern.games/game/43920/0/hexa-crush.html
Tile Axiom,,https://www.darkpattern.games/game/44130/0/tile-axiom.html
Ultimate Raptor Simulator 2,,https://www.darkpattern.games/game/23190/0/ultimate-raptor-simulator-2.html
ARCHER: DANGER PHONE,,https://www.darkpattern.games/game/23829/0/archer-danger-phone.html
Cooking Sizzle: Master Chef,,https://www.darkpattern.games/game/25537/0/cooking-sizzle-master-chef.html
Solitaire∙∙,,https://www.darkpattern.games/game/19550/0/solitaire-.html
Word Sweety 2020,,https://www.darkpattern.games/game/20626/0/word-sweety-2020.html
Marple,,https://www.darkpattern.games/game/21516/0/marple.html
Word Forest: Word Games Puzzle,,https://www.darkpattern.games/game/22642/0/word-forest-word-games-puzzle.html
Matching Puzzle-Candy Blast,,https://www.darkpattern.games/game/24289/0/matching-puzzle-candy-blast.html
Mystery Word Puzzle,,https://www.darkpattern.games/game/25059/0/mystery-word-puzzle.html
Word Holiday: Crossword&Design,,https://www.darkpattern.games/game/30691/0/word-holiday-crossword-design.html
Twisty Run Ball 3D,,https://www.darkpattern.games/game/35242/0/twisty-run-ball-3d.html
The PDF Game,,https://www.darkpattern.games/game/35413/0/the-pdf-game.html
Find Differences Journey Games,,https://www.darkpattern.games/game/37348/0/find-differences-journey-games.html
Triple Match 3D,,https://www.darkpattern.games/game/37890/0/triple-match-3d.html
Daily Word Worship Bible Games,,https://www.darkpattern.games/game/39703/0/daily-word-worship-bible-games.html
Dig Dig ASMR,,https://www.darkpattern.games/game/40108/0/dig-dig-asmr.html
Red Fire - Cold War Strategy,,https://www.darkpattern.games/game/40697/0/red-fire-cold-war-strategy.html
Peace Word Search,,https://www.darkpattern.games/game/41129/0/peace-word-search.html
Shanghai Tile - Mahjong Match,,https://www.darkpattern.games/game/41334/0/shanghai-tile-mahjong-match.html
Traffic 3D Parking: Escape Jam,,https://www.darkpattern.games/game/41500/0/traffic-3d-parking-escape-jam.html
Find Beauty: Fun Hidden Object,,https://www.darkpattern.games/game/41982/0/find-beauty-fun-hidden-object.html
Epic Stickman: RPG Idle War,,https://www.darkpattern.games/game/42047/0/epic-stickman-rpg-idle-war.html
Solitaire: Classic Fun Cards,,https://www.darkpattern.games/game/43157/0/solitaire-classic-fun-cards.html
Screw Land 3D,,https://www.darkpattern.games/game/43170/0/screw-land-3d.html
Don't Sink: Tile Mahjong,,https://www.darkpattern.games/game/43267/0/don-t-sink-tile-mahjong.html
Bible Crossword Game,,https://www.darkpattern.games/game/43481/0/bible-crossword-game.html
Arcadia Onet Match,,https://www.darkpattern.games/game/43517/0/arcadia-onet-match.html
Tile Match -Triple puzzle game,,https://www.darkpattern.games/game/43752/0/tile-match-triple-puzzle-game.html
Solitaire: Good Card Game,,https://www.darkpattern.games/game/43825/0/solitaire-good-card-game.html
Hexa Run: Hexa Puzzle Game,,https://www.darkpattern.games/game/43939/0/hexa-run-hexa-puzzle-game.html
Shanghai Mahjongg Puzzle,,https://www.darkpattern.games/game/43942/0/shanghai-mahjongg-puzzle.html
Web Hero,,https://www.darkpattern.games/game/23389/0/web-hero.html
BTS Universe Story,,https://www.darkpattern.games/game/25020/0/bts-universe-story.html
Twisty Tiles,,https://www.darkpattern.games/game/20394/0/twisty-tiles.html
Snoop Dogg's Rap Empire,,https://www.darkpattern.games/game/21714/0/snoop-dogg-s-rap-empire.html
Atlas Empires,,https://www.darkpattern.games/game/25368/0/atlas-empires.html
AFK 3Q Đế Vương Thiên Hạ,,https://www.darkpattern.games/game/28300/0/afk-3q-v-ng-thi-n-h-.html
Bingo Clash: Battle,,https://www.darkpattern.games/game/30659/0/bingo-clash-battle.html
MGM Slots Live - Vegas Casino,,https://www.darkpattern.games/game/33813/0/mgm-slots-live-vegas-casino.html
Love is… in small things,,https://www.darkpattern.games/game/35414/0/love-is-in-small-things.html
Mahjong Club - Solitaire Game,,https://www.darkpattern.games/game/35875/0/mahjong-club-solitaire-game.html
Matchscapes,,https://www.darkpattern.games/game/37444/0/matchscapes.html
Word Search Explorer: Fun Game,,https://www.darkpattern.games/game/39990/0/word-search-explorer-fun-game.html
Find Differences Search & Spot,,https://www.darkpattern.games/game/40207/0/find-differences-search-spot.html
Sudoku:Daily Sudoku Puzzle,,https://www.darkpattern.games/game/40528/0/sudoku-daily-sudoku-puzzle.html
Hidden Object Games - Find It,,https://www.darkpattern.games/game/40805/0/hidden-object-games-find-it.html
Shanghai Mahjongg,,https://www.darkpattern.games/game/41203/0/shanghai-mahjongg.html
Tile Explorer - Triple Match,,https://www.darkpattern.games/game/41499/0/tile-explorer-triple-match.html
Find Hidden Objects - Spot It!,,https://www.darkpattern.games/game/41637/0/find-hidden-objects-spot-it-.html
Goods Triple Match: Sorting 3D,,https://www.darkpattern.games/game/41698/0/goods-triple-match-sorting-3d.html
MADFUT 25,,https://www.darkpattern.games/game/41763/0/madfut-25.html
Jigsaw Premium Puzzles HD,,https://www.darkpattern.games/game/42146/0/jigsaw-premium-puzzles-hd.html
Serene Word Search,,https://www.darkpattern.games/game/42390/0/serene-word-search.html
Merge Fashion: Romance Story,,https://www.darkpattern.games/game/42416/0/merge-fashion-romance-story.html
Hidden Letters: Can You Find?,,https://www.darkpattern.games/game/42824/0/hidden-letters-can-you-find-.html
Block Sort: Color Puzzle Games,,https://www.darkpattern.games/game/43081/0/block-sort-color-puzzle-games.html
Hidden Differences : Spot It,,https://www.darkpattern.games/game/43512/0/hidden-differences-spot-it.html
Poppy Playtime Chapter 4,,https://www.darkpattern.games/game/43774/0/poppy-playtime-chapter-4.html
Crossword Go!,,https://www.darkpattern.games/game/43813/0/crossword-go-.html
Color Wood Jam - Block Puzzle,,https://www.darkpattern.games/game/43949/0/color-wood-jam-block-puzzle.html
Match Mahjong: Tile Game,,https://www.darkpattern.games/game/44040/0/match-mahjong-tile-game.html
Big Cash Legends™: Real Money,,https://www.darkpattern.games/game/44122/0/big-cash-legends-real-money.html
Jigblock Puzzle,,https://www.darkpattern.games/game/44183/0/jigblock-puzzle.html
Wedding Rush 3D!,,https://www.darkpattern.games/game/28901/0/wedding-rush-3d-.html
KREW EATS,,https://www.darkpattern.games/game/31330/0/krew-eats.html
Gold Fortune Casino,,https://www.darkpattern.games/game/21480/0/gold-fortune-casino.html
瑪法灭世,,https://www.darkpattern.games/game/26428/0/-.html
Lucky Blast!,,https://www.darkpattern.games/game/28544/0/lucky-blast-.html
Happy Dozer,,https://www.darkpattern.games/game/28792/0/happy-dozer.html
Find 3D - Match Items,,https://www.darkpattern.games/game/30582/0/find-3d-match-items.html
"Find Differences, Puzzle Games",,https://www.darkpattern.games/game/30658/0/find-differences-puzzle-games.html
PUSHY,,https://www.darkpattern.games/game/31408/0/pushy.html
Ultimate X Poker - Video Poker,,https://www.darkpattern.games/game/32012/0/ultimate-x-poker-video-poker.html
Charlotte’s Table,,https://www.darkpattern.games/game/38610/0/charlotte-s-table.html
Cute Color - Color by Number,,https://www.darkpattern.games/game/40735/0/cute-color-color-by-number.html
Find The Cat - Hidden Objects,,https://www.darkpattern.games/game/41518/0/find-the-cat-hidden-objects.html
Differences - Find & Spot It,,https://www.darkpattern.games/game/41755/0/differences-find-spot-it.html
Mini Games: Calm & Chill,,https://www.darkpattern.games/game/41979/0/mini-games-calm-chill.html
Kitty Sort: Twisted Tails,,https://www.darkpattern.games/game/42159/0/kitty-sort-twisted-tails.html
Tara's Cooking Story,,https://www.darkpattern.games/game/42967/0/tara-s-cooking-story.html
Wordster,,https://www.darkpattern.games/game/43248/0/wordster.html
Venezolario,,https://www.darkpattern.games/game/43780/0/venezolario.html
Sushi Sort - Color Jam Games,,https://www.darkpattern.games/game/43925/0/sushi-sort-color-jam-games.html
Box Jam! - 3D Puzzle,,https://www.darkpattern.games/game/44066/0/box-jam-3d-puzzle.html
Brain Test 2: Tricky Stories,,https://www.darkpattern.games/game/20723/0/brain-test-2-tricky-stories.html
Word Free Time,,https://www.darkpattern.games/game/20325/0/word-free-time.html
Mexivinanza,,https://www.darkpattern.games/game/19306/0/mexivinanza.html
SuperStar GFRIEND,,https://www.darkpattern.games/game/21458/0/superstar-gfriend.html
Monster Drop - Rotating Ball,,https://www.darkpattern.games/game/28161/0/monster-drop-rotating-ball.html
Funny Dice-Addictive Game,,https://www.darkpattern.games/game/28469/0/funny-dice-addictive-game.html
Obama Run,,https://www.darkpattern.games/game/31802/0/obama-run.html
Beauty Tiles: Story & Makeover,,https://www.darkpattern.games/game/42833/0/beauty-tiles-story-makeover.html
Presidents - Rule the USA,,https://www.darkpattern.games/game/25392/0/presidents-rule-the-usa.html
Soul Crush: Kongfu World,,https://www.darkpattern.games/game/30198/0/soul-crush-kongfu-world.html
Jackpot Winner Casino,,https://www.darkpattern.games/game/32085/0/jackpot-winner-casino.html
Old Friends Dog Game,,https://www.darkpattern.games/game/32172/0/old-friends-dog-game.html
Human to Dog Translator: Dogi,,https://www.darkpattern.games/game/40133/0/human-to-dog-translator-dogi.html
Dungeons of Chaos REVAMPED ED.,,https://www.darkpattern.games/game/4955/0/dungeons-of-chaos-revamped-ed-.html
UPWORDS®,,https://www.darkpattern.games/game/4962/0/upwords-.html
Pigeon Wings,,https://www.darkpattern.games/game/4964/0/pigeon-wings.html
Charades Up Word Guessing Party Game by Quiz Heads,,https://www.darkpattern.games/game/4965/0/charades-up-word-guessing-party-game-by-quiz-heads.html
HORSE CLUB Pferde-Abenteuer,,https://www.darkpattern.games/game/4978/0/horse-club-pferde-abenteuer.html
To the Edge of the Sky:Premium,,https://www.darkpattern.games/game/4994/0/to-the-edge-of-the-sky-premium.html
Having Fun With Autism,,https://www.darkpattern.games/game/4999/0/having-fun-with-autism.html
Warrior Children,,https://www.darkpattern.games/game/5002/0/warrior-children.html
Slots Crush,,https://www.darkpattern.games/game/5034/0/slots-crush.html
Zero City: Zombie Survival,,https://www.darkpattern.games/game/5036/0/zero-city-zombie-survival.html
Cat Condo 2,,https://www.darkpattern.games/game/5040/0/cat-condo-2.html
My Cat! - Pet Game,,https://www.darkpattern.games/game/5049/0/my-cat-pet-game.html
Word Search -Word Games Puzzle,,https://www.darkpattern.games/game/5068/0/word-search-word-games-puzzle.html
Word Search Addict: Word Games,,https://www.darkpattern.games/game/5079/0/word-search-addict-word-games.html
Jurassic GO - Dinosaur Snap Adventures,,https://www.darkpattern.games/game/5090/0/jurassic-go-dinosaur-snap-adventures.html
Lost Lands 5 (Full),,https://www.darkpattern.games/game/5113/0/lost-lands-5-full-.html
Dungeon Defense : The Invasion of Heroes,,https://www.darkpattern.games/game/5115/0/dungeon-defense-the-invasion-of-heroes.html
PathPix Alice,,https://www.darkpattern.games/game/5135/0/pathpix-alice.html
Jumpgrid,,https://www.darkpattern.games/game/5167/0/jumpgrid.html
Bar Oasis 2,,https://www.darkpattern.games/game/5175/0/bar-oasis-2.html
Mercenaries Saga2,,https://www.darkpattern.games/game/5176/0/mercenaries-saga2.html
Baby Truck - Car Kids Game 2-5,,https://www.darkpattern.games/game/5177/0/baby-truck-car-kids-game-2-5.html
Drift Max Pro Drift Racing,,https://www.darkpattern.games/game/5271/0/drift-max-pro-drift-racing.html
Beyblade Burst Rivals,,https://www.darkpattern.games/game/5275/0/beyblade-burst-rivals.html
magic icecream,,https://www.darkpattern.games/game/5285/0/magic-icecream.html
Toddler Racing Car Game for Kids. Premium,,https://www.darkpattern.games/game/5310/0/toddler-racing-car-game-for-kids-premium.html
Fragment's Note (English),,https://www.darkpattern.games/game/5347/0/fragment-s-note-english-.html
Dino Safari: Evolution-U,,https://www.darkpattern.games/game/5358/0/dino-safari-evolution-u.html
Classic Columns,,https://www.darkpattern.games/game/5360/0/classic-columns.html
The Number Guessing Challenge,,https://www.darkpattern.games/game/5361/0/the-number-guessing-challenge.html
Die drei !!! – Skandal im Tierheim,,https://www.darkpattern.games/game/5364/0/die-drei-skandal-im-tierheim.html
Eufloria HD,,https://www.darkpattern.games/game/5376/0/eufloria-hd.html
Eufloria,,https://www.darkpattern.games/game/5392/0/eufloria.html
Bingo!!!,,https://www.darkpattern.games/game/5407/0/bingo-.html
Sugar Blast!,,https://www.darkpattern.games/game/5481/0/sugar-blast-.html
Exception;,,https://www.darkpattern.games/game/5486/0/exception-.html
Fictionary Game,,https://www.darkpattern.games/game/5495/0/fictionary-game.html
Achromatic!,,https://www.darkpattern.games/game/5545/0/achromatic-.html
Astrologaster,,https://www.darkpattern.games/game/5638/0/astrologaster.html
Dark Witch: Music Episode -Rudymical- Rhythm Fun Meow!,,https://www.darkpattern.games/game/5654/0/dark-witch-music-episode-rudymical-rhythm-fun-meow-.html
OPOLY+,,https://www.darkpattern.games/game/5674/0/opoly-.html
Titanic Shipyard,,https://www.darkpattern.games/game/5676/0/titanic-shipyard.html
Cribbage from Dodofox,,https://www.darkpattern.games/game/5677/0/cribbage-from-dodofox.html
Flappy Toupee,,https://www.darkpattern.games/game/5681/0/flappy-toupee.html
Mahjong Solitaire (Ad-Free),,https://www.darkpattern.games/game/5693/0/mahjong-solitaire-ad-free-.html
Grand Heist Online HD,,https://www.darkpattern.games/game/5697/0/grand-heist-online-hd.html
Chess960 Generator,,https://www.darkpattern.games/game/5698/0/chess960-generator.html
Pig Hunter - Tien Len/Thirteen,,https://www.darkpattern.games/game/5721/0/pig-hunter-tien-len-thirteen.html
Cube Conquest for MERGE Cube,,https://www.darkpattern.games/game/5762/0/cube-conquest-for-merge-cube.html
In Search Of The Holy Grail,,https://www.darkpattern.games/game/5777/0/in-search-of-the-holy-grail.html
Slots of Vegas,,https://www.darkpattern.games/game/5787/0/slots-of-vegas.html
Blockwick,,https://www.darkpattern.games/game/5799/0/blockwick.html
Squids Odyssey,,https://www.darkpattern.games/game/5818/0/squids-odyssey.html
Evertree Inn,,https://www.darkpattern.games/game/5843/0/evertree-inn.html
Smash Puck,,https://www.darkpattern.games/game/5902/0/smash-puck.html
Flappy Marine,,https://www.darkpattern.games/game/5907/0/flappy-marine.html
Warrior Chess,,https://www.darkpattern.games/game/5923/0/warrior-chess.html
Steredenn,,https://www.darkpattern.games/game/5929/0/steredenn.html
MR. PIE RUES,,https://www.darkpattern.games/game/5930/0/mr-pie-rues.html
Baby Hazel Newborn Baby Games,,https://www.darkpattern.games/game/5943/0/baby-hazel-newborn-baby-games.html
T1 Race Masters,,https://www.darkpattern.games/game/5949/0/t1-race-masters.html
Dragon Project,,https://www.darkpattern.games/game/5951/0/dragon-project.html
Bingo Dragon - Jackpot & Slots,,https://www.darkpattern.games/game/5961/0/bingo-dragon-jackpot-slots.html
Super Potter- Wizards Harry 3D,,https://www.darkpattern.games/game/5981/0/super-potter-wizards-harry-3d.html
P1 Select,,https://www.darkpattern.games/game/6005/0/p1-select.html
Heart of the House,,https://www.darkpattern.games/game/6009/0/heart-of-the-house.html
AR Give It Up!,,https://www.darkpattern.games/game/6011/0/ar-give-it-up-.html
Anthill,,https://www.darkpattern.games/game/6017/0/anthill.html
Evolution Simulator 3D,,https://www.darkpattern.games/game/6026/0/evolution-simulator-3d.html
Inferno 2,,https://www.darkpattern.games/game/6028/0/inferno-2.html
OVIVO,,https://www.darkpattern.games/game/6034/0/ovivo.html
SmartPref,,https://www.darkpattern.games/game/6038/0/smartpref.html
Nocked!,,https://www.darkpattern.games/game/6049/0/nocked-.html
Crystalline Visual Novel,,https://www.darkpattern.games/game/6053/0/crystalline-visual-novel.html
Ding Dong XL,,https://www.darkpattern.games/game/6054/0/ding-dong-xl.html
Shopkins: Who's Next?,,https://www.darkpattern.games/game/6064/0/shopkins-who-s-next-.html
Dress Up Games™,,https://www.darkpattern.games/game/6065/0/dress-up-games-.html
Unmask the Rat,,https://www.darkpattern.games/game/6080/0/unmask-the-rat.html
神武3,,https://www.darkpattern.games/game/6089/0/-3.html
第六天魔王 - 國際版,,https://www.darkpattern.games/game/6092/0/-.html
Eternity Legends: RPG Warriors,,https://www.darkpattern.games/game/6171/0/eternity-legends-rpg-warriors.html
Tappy Twerk 3D - Twerking Simulator,,https://www.darkpattern.games/game/6188/0/tappy-twerk-3d-twerking-simulator.html
Die For Metal Again,,https://www.darkpattern.games/game/6196/0/die-for-metal-again.html
Magnibox,,https://www.darkpattern.games/game/6229/0/magnibox.html
Solitaire Social: Classic Game,,https://www.darkpattern.games/game/6250/0/solitaire-social-classic-game.html
Sparkman 2,,https://www.darkpattern.games/game/6281/0/sparkman-2.html
Shredder Simulator Games,,https://www.darkpattern.games/game/6294/0/shredder-simulator-games.html
The Birdcage 2,,https://www.darkpattern.games/game/6295/0/the-birdcage-2.html
Flight Pilot Simulator 3D!,,https://www.darkpattern.games/game/6306/0/flight-pilot-simulator-3d-.html
Super Hydorah,,https://www.darkpattern.games/game/6311/0/super-hydorah.html
A Wise Use of Time,,https://www.darkpattern.games/game/6313/0/a-wise-use-of-time.html
Twelvesmith,,https://www.darkpattern.games/game/6314/0/twelvesmith.html
Tropi Candi,,https://www.darkpattern.games/game/6339/0/tropi-candi.html
On Stage: Musicals,,https://www.darkpattern.games/game/6340/0/on-stage-musicals.html
JOB SIMULATOR NEW EDITION,,https://www.darkpattern.games/game/6341/0/job-simulator-new-edition.html
HIP HOP DNA Play,,https://www.darkpattern.games/game/6344/0/hip-hop-dna-play.html
The Journey Down: Chapter One,,https://www.darkpattern.games/game/6345/0/the-journey-down-chapter-one.html
Rule with an Iron Fish,,https://www.darkpattern.games/game/6346/0/rule-with-an-iron-fish.html
Prayer Defense,,https://www.darkpattern.games/game/6353/0/prayer-defense.html
Somme Trench,,https://www.darkpattern.games/game/6355/0/somme-trench.html
Ever Knight,,https://www.darkpattern.games/game/6373/0/ever-knight.html
Tiny Defense 2,,https://www.darkpattern.games/game/6376/0/tiny-defense-2.html
Robo-E,,https://www.darkpattern.games/game/6377/0/robo-e.html
Garfield Snack Time,,https://www.darkpattern.games/game/6384/0/garfield-snack-time.html
Kiếm Ma 3D -Vương Giả Chí Tôn,,https://www.darkpattern.games/game/6386/0/ki-m-ma-3d-v-ng-gi-ch-t-n.html
Storm Wars CCG,,https://www.darkpattern.games/game/6392/0/storm-wars-ccg.html
Color Now - Coloring Games,,https://www.darkpattern.games/game/6393/0/color-now-coloring-games.html
CookOut Chef : Cooking Games,,https://www.darkpattern.games/game/6452/0/cookout-chef-cooking-games.html
Robux Quiz for Roblox,,https://www.darkpattern.games/game/6461/0/robux-quiz-for-roblox.html
Rainbow Dash: Color This World,,https://www.darkpattern.games/game/6466/0/rainbow-dash-color-this-world.html
Sudoku 16x16 Monster,,https://www.darkpattern.games/game/6478/0/sudoku-16x16-monster.html
Block AR for Merge Cube,,https://www.darkpattern.games/game/6505/0/block-ar-for-merge-cube.html
Mako - Einfach Meerjungfrau: Magischer Puzzlespaß,,https://www.darkpattern.games/game/6508/0/mako-einfach-meerjungfrau-magischer-puzzlespa-.html
Hyper Light Drifter,,https://www.darkpattern.games/game/6561/0/hyper-light-drifter.html
FreeCell ▻ Solitaire +,,https://www.darkpattern.games/game/6584/0/freecell-solitaire-.html
Earth And Legend®,,https://www.darkpattern.games/game/6590/0/earth-and-legend-.html
SiNKR: A minimalist puzzle,,https://www.darkpattern.games/game/6597/0/sinkr-a-minimalist-puzzle.html
Toddlers Say It 1,,https://www.darkpattern.games/game/6623/0/toddlers-say-it-1.html
Stop The Opps,,https://www.darkpattern.games/game/6642/0/stop-the-opps.html
御靈繪卷,,https://www.darkpattern.games/game/6649/0/-.html
Sunken Isles - Audio Adventure,,https://www.darkpattern.games/game/8979/0/sunken-isles-audio-adventure.html
First Greek Words Pro - Οι Πρώτες μου Λέξεις,,https://www.darkpattern.games/game/8983/0/first-greek-words-pro-.html
MTG Probability,,https://www.darkpattern.games/game/8987/0/mtg-probability.html
FEER,,https://www.darkpattern.games/game/8996/0/feer.html
Frecce Tricolori FS Pro,,https://www.darkpattern.games/game/9001/0/frecce-tricolori-fs-pro.html
고양이는 정말 귀여워,,https://www.darkpattern.games/game/9034/0/-.html
